fips,location,year,type,age,sex,count,population,rate,unstable,ci,lci,uci,
"27000","Minnesota","2005-2009","Mesothelioma","All Ages","Male","239","12912899","2.1","false","(1.8 - 2.4)","1.8","2.4"
"27000","Minnesota","2015-2019","Melanoma","All Ages","Female","4919","13967134","31.4","false","(30.5 - 32.4)","30.5","32.4"
"27000","Minnesota","2010-2014","Melanoma","All Ages","Female","3726","13537832","25.2","false","(24.4 - 26.1)","24.4","26.1"
"27000","Minnesota","2005-2009","Melanoma","All Ages","Female","2882","13105678","21.0","false","(20.2 - 21.8)","20.2","21.8"
"27000","Minnesota","2015-2019","Melanoma","All Ages","Male","6194","13849753","40.5","false","(39.4 - 41.5)","39.4","41.5"
"27000","Minnesota","2010-2014","Melanoma","All Ages","Male","4749","13360340","34.4","false","(33.4 - 35.4)","33.4","35.4"
"27000","Minnesota","2005-2009","Melanoma","All Ages","Male","3367","12912899","27.0","false","(26.1 - 28.0)","26.1","28"
"27000","Minnesota","2015-2019","Lung and bronchus","All Ages","Female","9490","13967134","52.3","false","(51.2 - 53.3)","51.2","53.3"
"27000","Minnesota","2010-2014","Lung and bronchus","All Ages","Female","8154","13537832","50.8","false","(49.6 - 51.9)","49.6","51.9"
"27000","Minnesota","2005-2009","Lung and bronchus","All Ages","Female","7200","13105678","50.2","false","(49.0 - 51.4)","49","51.4"
"27000","Minnesota","2015-2019","Lung and bronchus","All Ages","Male","9443","13849753","60.3","false","(59.0 - 61.5)","59","61.5"
"27000","Minnesota","2010-2014","Lung and bronchus","All Ages","Male","8483","13360340","62.4","false","(61.1 - 63.8)","61.1","63.8"
"27000","Minnesota","2005-2009","Lung and bronchus","All Ages","Male","7948","12912899","66.4","false","(65.0 - 67.9)","65","67.9"
"27000","Minnesota","2015-2019","Liver and bile duct","All Ages","Female","828","13967134","4.6","false","(4.3 - 5.0)","4.3","5"
"27000","Minnesota","2010-2014","Liver and bile duct","All Ages","Female","534","13537832","3.3","false","(3.0 - 3.6)","3","3.6"
"27000","Minnesota","2005-2009","Liver and bile duct","All Ages","Female","380","13105678","2.6","false","(2.3 - 2.9)","2.3","2.9"
"27000","Minnesota","2015-2019","Liver and bile duct","All Ages","Male","1891","13849753","11.5","false","(11.0 - 12.1)","11","12.1"
"27000","Minnesota","2010-2014","Liver and bile duct","All Ages","Male","1275","13360340","8.5","false","(8.1 - 9.0)","8.1","9"
"27000","Minnesota","2005-2009","Liver and bile duct","All Ages","Male","884","12912899","6.8","false","(6.3 - 7.3)","6.3","7.3"
"27000","Minnesota","2015-2019","Leukemia","All Ages","Female","2024","13967134","11.9","false","(11.3 - 12.4)","11.3","12.4"
"27000","Minnesota","2010-2014","Leukemia","All Ages","Female","1970","13537832","12.5","false","(11.9 - 13.1)","11.9","13.1"
"27000","Minnesota","2015-2019","Breast","50+ years","Female","18850","5155262","365.9","false","(360.6 - 371.2)","360.6","371.2"
"27000","Minnesota","2010-2014","Pancreas","All Ages","Female","1644","13537832","10.0","false","(9.5 - 10.5)","9.5","10.5"
"27000","Minnesota","2005-2009","Pancreas","All Ages","Male","1448","12912899","11.8","false","(11.2 - 12.4)","11.2","12.4"
"27000","Minnesota","2005-2009","Oral and pharyngeal","All Ages","Male","2109","12912899","16.4","false","(15.7 - 17.2)","15.7","17.2"
"27000","Minnesota","2005-2009","Breast","00-49 years","Female","3953","8909212","43.0","false","(41.7 - 44.4)","41.7","44.4"
"27000","Minnesota","2010-2014","Thyroid","All Ages","Female","2675","13537832","19.3","false","(18.6 - 20.1)","18.6","20.1"
"27000","Minnesota","2015-2019","Breast","00-49 years","Female","3868","8811872","47.8","false","(46.3 - 49.4)","46.3","49.4"
"27000","Minnesota","2015-2019","Oral and pharyngeal","All Ages","Male","2879","13849753","17.7","false","(17.1 - 18.4)","17.1","18.4"
"27000","Minnesota","2005-2009","Breast","50+ years","Female","14630","4196466","352.6","false","(346.8 - 358.4)","346.8","358.4"
"27000","Minnesota","2005-2009","Leukemia","All Ages","Female","1688","13105678","11.5","false","(11.0 - 12.1)","11","12.1"
"27000","Minnesota","2015-2019","Leukemia","All Ages","Male","3207","13849753","21.4","false","(20.6 - 22.2)","20.6","22.2"
"27000","Minnesota","2010-2014","Leukemia","All Ages","Male","3008","13360340","22.2","false","(21.4 - 23.1)","21.4","23.1"
"27000","Minnesota","2005-2009","Leukemia","All Ages","Male","2545","12912899","21.1","false","(20.3 - 21.9)","20.3","21.9"
"27000","Minnesota","2015-2019","Larynx","All Ages","Female","193","13967134","1.0","false","(0.9 - 1.2)","0.9","1.2"
"27000","Minnesota","2010-2014","Larynx","All Ages","Female","180","13537832","1.2","false","(1.0 - 1.3)","1","1.3"
"27000","Minnesota","2005-2009","Larynx","All Ages","Female","175","13105678","1.2","false","(1.0 - 1.4)","1","1.4"
"27000","Minnesota","2015-2019","Larynx","All Ages","Male","711","13849753","4.3","false","(4.0 - 4.6)","4","4.6"
"27000","Minnesota","2010-2014","Larynx","All Ages","Male","716","13360340","5.0","false","(4.7 - 5.4)","4.7","5.4"
"27000","Minnesota","2005-2009","Larynx","All Ages","Male","731","12912899","5.8","false","(5.4 - 6.2)","5.4","6.2"
"27000","Minnesota","2015-2019","Kidney","All Ages","Female","1972","13967134","11.6","false","(11.0 - 12.1)","11","12.1"
"27000","Minnesota","2010-2014","Kidney","All Ages","Female","1709","13537832","10.9","false","(10.3 - 11.4)","10.3","11.4"
"27000","Minnesota","2005-2009","Kidney","All Ages","Female","1572","13105678","10.9","false","(10.4 - 11.5)","10.4","11.5"
"27000","Minnesota","2015-2019","Kidney","All Ages","Male","3890","13849753","24.7","false","(23.9 - 25.5)","23.9","25.5"
"27000","Minnesota","2010-2014","Kidney","All Ages","Male","3206","13360340","22.6","false","(21.8 - 23.4)","21.8","23.4"
"27000","Minnesota","2005-2009","Kidney","All Ages","Male","2686","12912899","21.1","false","(20.3 - 22.0)","20.3","22"
"27000","Minnesota","2015-2019","Esophagus","All Ages","Female","358","13967134","2.0","false","(1.8 - 2.2)","1.8","2.2"
"27000","Minnesota","2010-2014","Esophagus","All Ages","Female","350","13537832","2.1","false","(1.9 - 2.3)","1.9","2.3"
"27000","Minnesota","2005-2009","Esophagus","All Ages","Female","313","13105678","2.1","false","(1.9 - 2.4)","1.9","2.4"
"27000","Minnesota","2015-2019","Esophagus","All Ages","Male","1338","13849753","8.3","false","(7.8 - 8.8)","7.8","8.8"
"27000","Minnesota","2010-2014","Esophagus","All Ages","Male","1123","13360340","8.0","false","(7.5 - 8.5)","7.5","8.5"
"27000","Minnesota","2005-2009","Esophagus","All Ages","Male","1089","12912899","8.8","false","(8.3 - 9.3)","8.3","9.3"
"27000","Minnesota","2015-2019","Colorectal","All Ages","Female","5677","13967134","32.6","false","(31.7 - 33.5)","31.7","33.5"
"27000","Minnesota","2010-2014","Colorectal","All Ages","Female","5654","13537832","34.7","false","(33.7 - 35.6)","33.7","35.6"
"27000","Minnesota","2005-2009","Colorectal","All Ages","Female","6044","13105678","40.1","false","(39.1 - 41.1)","39.1","41.1"
"27000","Minnesota","2015-2019","Colorectal","All Ages","Male","6391","13849753","42.0","false","(41.0 - 43.1)","41","43.1"
"27000","Minnesota","2010-2014","Colorectal","All Ages","Male","6000","13360340","43.9","false","(42.7 - 45.0)","42.7","45"
"27000","Minnesota","2005-2009","Colorectal","All Ages","Male","6171","12912899","51.0","false","(49.7 - 52.3)","49.7","52.3"
"27000","Minnesota","2015-2019","Chronic lymphocytic leukemia","All Ages","Female","729","13967134","3.9","false","(3.6 - 4.2)","3.6","4.2"
"27000","Minnesota","2010-2014","Chronic lymphocytic leukemia","All Ages","Female","774","13537832","4.7","false","(4.3 - 5.0)","4.3","5"
"27000","Minnesota","2005-2009","Chronic lymphocytic leukemia","All Ages","Female","707","13105678","4.7","false","(4.3 - 5.0)","4.3","5"
"27000","Minnesota","2015-2019","Chronic lymphocytic leukemia","All Ages","Male","1371","13849753","8.9","false","(8.4 - 9.4)","8.4","9.4"
"27000","Minnesota","2010-2014","Chronic lymphocytic leukemia","All Ages","Male","1386","13360340","10.0","false","(9.5 - 10.6)","9.5","10.6"
"27000","Minnesota","2005-2009","Chronic lymphocytic leukemia","All Ages","Male","1224","12912899","10.2","false","(9.6 - 10.8)","9.6","10.8"
"27000","Minnesota","2015-2019","Brain and other nervous system","All Ages","Female","904","13967134","5.8","false","(5.4 - 6.2)","5.4","6.2"
"27000","Minnesota","2010-2014","Brain and other nervous system","All Ages","Female","878","13537832","6.1","false","(5.7 - 6.5)","5.7","6.5"
"27000","Minnesota","2005-2009","Brain and other nervous system","All Ages","Female","730","13105678","5.3","false","(4.9 - 5.7)","4.9","5.7"
"27000","Minnesota","2015-2019","Brain and other nervous system","All Ages","Male","1250","13849753","8.4","false","(8.0 - 8.9)","8","8.9"
"27000","Minnesota","2010-2014","Brain and other nervous system","All Ages","Male","1140","13360340","8.3","false","(7.8 - 8.8)","7.8","8.8"
"27000","Minnesota","2005-2009","Brain and other nervous system","All Ages","Male","952","12912899","7.5","false","(7.0 - 7.9)","7","7.9"
"27000","Minnesota","2015-2019","Bladder","All Ages","Female","1660","13967134","9.1","false","(8.6 - 9.5)","8.6","9.5"
"27000","Minnesota","2010-2014","Bladder","All Ages","Female","1605","13537832","9.6","false","(9.1 - 10.1)","9.1","10.1"
"27000","Minnesota","2005-2009","Bladder","All Ages","Female","1448","13105678","9.6","false","(9.1 - 10.1)","9.1","10.1"
"27000","Minnesota","2015-2019","Bladder","All Ages","Male","5506","13849753","36.3","false","(35.3 - 37.3)","35.3","37.3"
"27000","Minnesota","2010-2014","Bladder","All Ages","Male","5143","13360340","38.8","false","(37.7 - 39.9)","37.7","39.9"
"27000","Minnesota","2005-2009","Bladder","All Ages","Male","4610","12912899","39.8","false","(38.6 - 40.9)","38.6","40.9"
"27000","Minnesota","2015-2019","Acute myeloid leukemia","All Ages","Female","689","13967134","4.1","false","(3.8 - 4.4)","3.8","4.4"
"27000","Minnesota","2010-2014","Acute myeloid leukemia","All Ages","Female","610","13537832","3.9","false","(3.6 - 4.2)","3.6","4.2"
"27000","Minnesota","2005-2009","Acute myeloid leukemia","All Ages","Female","424","13105678","2.9","false","(2.6 - 3.2)","2.6","3.2"
"27000","Minnesota","2015-2019","Acute myeloid leukemia","All Ages","Male","927","13849753","6.2","false","(5.8 - 6.6)","5.8","6.6"
"27000","Minnesota","2015-2019","Non-Hodgkin lymphoma","All Ages","Female","3027","13967134","17.2","false","(16.6 - 17.9)","16.6","17.9"
"27000","Minnesota","2005-2009","Oral and pharyngeal","All Ages","Female","1032","13105678","7.0","false","(6.6 - 7.5)","6.6","7.5"
"27000","Minnesota","2015-2019","Pancreas","All Ages","Female","2258","13967134","12.5","false","(11.9 - 13.0)","11.9","13"
"27000","Minnesota","2010-2014","Non-Hodgkin lymphoma","All Ages","Female","2901","13537832","18.2","false","(17.5 - 18.9)","17.5","18.9"
"27000","Minnesota","2005-2009","Non-Hodgkin lymphoma","All Ages","Female","2667","13105678","18.1","false","(17.4 - 18.8)","17.4","18.8"
"27000","Minnesota","2010-2014","Thyroid","All Ages","Male","926","13360340","6.7","false","(6.2 - 7.1)","6.2","7.1"
"27000","Minnesota","2005-2009","Thyroid","All Ages","Female","2137","13105678","16.1","false","(15.4 - 16.8)","15.4","16.8"
"27000","Minnesota","2010-2014","Breast","00-49 years","Female","3830","8781014","45.1","false","(43.7 - 46.6)","43.7","46.6"
"27000","Minnesota","2010-2014","Acute myeloid leukemia","All Ages","Male","750","13360340","5.7","false","(5.3 - 6.1)","5.3","6.1"
"27000","Minnesota","2005-2009","Acute myeloid leukemia","All Ages","Male","578","12912899","4.8","false","(4.4 - 5.2)","4.4","5.2"
"27000","Minnesota","2015-2019","All cancer types combined","All Ages","Female","75091","13967134","440.7","false","(437.4 - 443.9)","437.4","443.9"
"27000","Minnesota","2010-2014","All cancer types combined","All Ages","Female","67488","13537832","429.3","false","(426.0 - 432.6)","426","432.6"
"27000","Minnesota","2005-2009","All cancer types combined","All Ages","Female","60536","13105678","418.3","false","(414.9 - 421.6)","414.9","421.6"
"27000","Minnesota","2015-2019","All cancer types combined","All Ages","Male","78609","13849753","498.6","false","(495.1 - 502.2)","495.1","502.2"
"27000","Minnesota","2010-2014","All cancer types combined","All Ages","Male","70187","13360340","502.3","false","(498.5 - 506.1)","498.5","506.1"
"27000","Minnesota","2005-2009","All cancer types combined","All Ages","Male","68083","12912899","554.0","false","(549.8 - 558.2)","549.8","558.2"
"27001","Aitkin","2010-2014","Larynx","All Ages","Male","2","40618","1.9 (UR)","true","(0.2 - 13.7)","0.2","13.7"
"27001","Aitkin","2005-2009","Breast","00-49 years","Female","9","19548","33.2 (UR)","true","(14.7 - 67.2)","14.7","67.2"
"27001","Aitkin","2010-2014","Brain and other nervous system","All Ages","Male","3","40618","4.3 (UR)","true","(0.8 - 17.2)","0.8","17.2"
"27001","Aitkin","2015-2019","Thyroid","All Ages","Female","5","39111","9.7 (UR)","true","(2.6 - 27.2)","2.6","27.2"
"27001","Aitkin","2010-2014","Non-Hodgkin lymphoma","All Ages","Male","14","40618","19.3","false","(8.7 - 38.6)","8.7","38.6"
"27001","Aitkin","2010-2014","Acute myeloid leukemia","All Ages","Female","5","39519","6.4 (UR)","true","(1.9 - 20.1)","1.9","20.1"
"27001","Aitkin","2015-2019","Colorectal","All Ages","Female","13","39111","20.9","false","(9.0 - 42.6)","9","42.6"
"27001","Aitkin","2010-2014","Chronic lymphocytic leukemia","All Ages","Male","6","40618","7.1 (UR)","true","(2.6 - 20.2)","2.6","20.2"
"27001","Aitkin","2015-2019","Kidney","All Ages","Female","5","39111","5.4 (UR)","true","(1.7 - 18.8)","1.7","18.8"
"27001","Aitkin","2015-2019","Esophagus","All Ages","Male","9","40060","10.0 (UR)","true","(4.2 - 24.4)","4.2","24.4"
"27001","Aitkin","2010-2014","Kidney","All Ages","Male","24","40618","38.6","false","(21.5 - 64.6)","21.5","64.6"
"27001","Aitkin","2015-2019","Liver and bile duct","All Ages","Female","3","39111","2.9 (UR)","true","(0.6 - 15.8)","0.6","15.8"
"27001","Aitkin","2015-2019","Lung and bronchus","All Ages","Female","68","39111","80.5","false","(60.9 - 107.1)","60.9","107.1"
"27001","Aitkin","2010-2014","Mesothelioma","All Ages","Female","1","39519","1.0 (UR)","true","(0.0 - 13.3)","0","13.3"
"27001","Aitkin","2010-2014","Esophagus","All Ages","Female","0","39519","null (UR)","true"," ","null","null"
"27001","Aitkin","2005-2009","Larynx","All Ages","Female","1","40080","1.1 (UR)","true","(0.0 - 12.6)","0","12.6"
"27001","Aitkin","2005-2009","Colorectal","All Ages","Male","42","41510","60.9","false","(42.9 - 85.6)","42.9","85.6"
"27001","Aitkin","2015-2019","Breast","00-49 years","Female","7","16557","39.8 (UR)","true","(15.9 - 83.3)","15.9","83.3"
"27001","Aitkin","2015-2019","Colorectal","All Ages","Male","36","40060","40.9","false","(28.1 - 60.8)","28.1","60.8"
"27001","Aitkin","2015-2019","Breast","50+ years","Female","72","22554","286.4","false","(222.0 - 364.0)","222","364"
"27001","Aitkin","2005-2009","Kidney","All Ages","Male","13","41510","25.1","false","(12.1 - 46.6)","12.1","46.6"
"27001","Aitkin","2015-2019","Mesothelioma","All Ages","Male","1","40060","1.0 (UR)","true","(0.0 - 13.3)","0","13.3"
"27001","Aitkin","2010-2014","Lung and bronchus","All Ages","Male","58","40618","75.0","false","(55.2 - 101.5)","55.2","101.5"
"27001","Aitkin","2005-2009","Larynx","All Ages","Male","5","41510","7.6 (UR)","true","(2.3 - 21.0)","2.3","21"
"27001","Aitkin","2005-2009","Mesothelioma","All Ages","Male","3","41510","4.9 (UR)","true","(0.9 - 17.6)","0.9","17.6"
"27001","Aitkin","2010-2014","Pancreas","All Ages","Female","9","39519","10.6 (UR)","true","(4.8 - 24.8)","4.8","24.8"
"27001","Aitkin","2010-2014","Leukemia","All Ages","Female","14","39519","20.4","false","(9.5 - 40.2)","9.5","40.2"
"27001","Aitkin","2005-2009","Oral and pharyngeal","All Ages","Male","20","41510","33.1","false","(19.3 - 54.2)","19.3","54.2"
"27001","Aitkin","2005-2009","Thyroid","All Ages","Male","2","41510","3.5 (UR)","true","(0.4 - 15.7)","0.4","15.7"
"27001","Aitkin","2005-2009","Chronic lymphocytic leukemia","All Ages","Male","4","41510","4.3 (UR)","true","(1.1 - 15.7)","1.1","15.7"
"27001","Aitkin","2005-2009","Brain and other nervous system","All Ages","Female","0","40080","null (UR)","true"," ","null","null"
"27001","Aitkin","2010-2014","Oral and pharyngeal","All Ages","Female","6","39519","9.0 (UR)","true","(2.5 - 25.2)","2.5","25.2"
"27001","Aitkin","2005-2009","Liver and bile duct","All Ages","Female","0","40080","null (UR)","true"," ","null","null"
"27001","Aitkin","2005-2009","Mesothelioma","All Ages","Female","0","40080","null (UR)","true"," ","null","null"
"27001","Aitkin","2015-2019","Oral and pharyngeal","All Ages","Male","26","40060","34.4","false","(20.8 - 55.8)","20.8","55.8"
"27001","Aitkin","2010-2014","Non-Hodgkin lymphoma","All Ages","Female","6","39519","7.9 (UR)","true","(2.9 - 21.9)","2.9","21.9"
"27001","Aitkin","2005-2009","Pancreas","All Ages","Male","11","41510","15.7","false","(7.6 - 31.3)","7.6","31.3"
"27001","Aitkin","2005-2009","Chronic lymphocytic leukemia","All Ages","Female","3","40080","3.9 (UR)","true","(0.8 - 16.1)","0.8","16.1"
"27001","Aitkin","2015-2019","Thyroid","All Ages","Male","2","40060","1.7 (UR)","true","(0.2 - 14.0)","0.2","14"
"27001","Aitkin","2005-2009","All cancer types combined","All Ages","Female","297","40080","439.3","false","(384.7 - 500.6)","384.7","500.6"
"27001","Aitkin","2005-2009","Brain and other nervous system","All Ages","Male","4","41510","4.4 (UR)","true","(1.2 - 15.9)","1.2","15.9"
"27001","Aitkin","2010-2014","Melanoma","All Ages","Female","2","39519","2.5 (UR)","true","(0.3 - 15.1)","0.3","15.1"
"27001","Aitkin","2015-2019","Brain and other nervous system","All Ages","Male","9","40060","11.0 (UR)","true","(4.7 - 25.9)","4.7","25.9"
"27001","Aitkin","2005-2009","Lung and bronchus","All Ages","Male","60","41510","76.7","false","(57.9 - 101.6)","57.9","101.6"
"27001","Aitkin","2005-2009","Colorectal","All Ages","Female","27","40080","37.2","false","(23.4 - 58.4)","23.4","58.4"
"27001","Aitkin","2015-2019","Acute myeloid leukemia","All Ages","Male","3","40060","2.6 (UR)","true","(0.5 - 14.9)","0.5","14.9"
"27001","Aitkin","2005-2009","Pancreas","All Ages","Female","3","40080","3.2 (UR)","true","(0.7 - 15.0)","0.7","15"
"27001","Aitkin","2010-2014","Bladder","All Ages","Male","33","40618","38.6","false","(26.4 - 57.6)","26.4","57.6"
"27001","Aitkin","2010-2014","Leukemia","All Ages","Male","13","40618","21.0","false","(9.7 - 41.1)","9.7","41.1"
"27001","Aitkin","2015-2019","Pancreas","All Ages","Female","9","39111","9.4 (UR)","true","(4.2 - 23.3)","4.2","23.3"
"27001","Aitkin","2015-2019","Melanoma","All Ages","Female","10","39111","18.6 (UR)","true","(6.7 - 41.1)","6.7","41.1"
"27001","Aitkin","2015-2019","Chronic lymphocytic leukemia","All Ages","Male","8","40060","9.0 (UR)","true","(3.5 - 23.3)","3.5","23.3"
"27001","Aitkin","2010-2014","Breast","50+ years","Female","73","21857","311.1","false","(242.0 - 394.0)","242","394"
"27001","Aitkin","2010-2014","Larynx","All Ages","Female","1","39519","1.0 (UR)","true","(0.0 - 13.3)","0","13.3"
"27001","Aitkin","2010-2014","Bladder","All Ages","Female","11","39519","16.0","false","(6.8 - 34.2)","6.8","34.2"
"27001","Aitkin","2010-2014","Lung and bronchus","All Ages","Female","41","39519","47.3","false","(33.7 - 67.7)","33.7","67.7"
"27001","Aitkin","2015-2019","Kidney","All Ages","Male","18","40060","29.0","false","(13.9 - 53.8)","13.9","53.8"
"27001","Aitkin","2015-2019","Non-Hodgkin lymphoma","All Ages","Female","18","39111","21.0","false","(11.4 - 38.8)","11.4","38.8"
"27001","Aitkin","2010-2014","Colorectal","All Ages","Male","23","40618","28.5","false","(17.8 - 46.2)","17.8","46.2"
"27001","Aitkin","2010-2014","Colorectal","All Ages","Female","29","39519","43.8","false","(27.0 - 68.7)","27","68.7"
"27001","Aitkin","2005-2009","Acute myeloid leukemia","All Ages","Female","5","40080","13.8 (UR)","true","(3.4 - 35.4)","3.4","35.4"
"27001","Aitkin","2010-2014","Thyroid","All Ages","Female","4","39519","5.5 (UR)","true","(1.4 - 19.2)","1.4","19.2"
"27001","Aitkin","2010-2014","Breast","00-49 years","Female","6","17662","28.3 (UR)","true","(10.1 - 64.6)","10.1","64.6"
"27001","Aitkin","2010-2014","Liver and bile duct","All Ages","Male","3","40618","3.9 (UR)","true","(0.8 - 16.3)","0.8","16.3"
"27001","Aitkin","2015-2019","Non-Hodgkin lymphoma","All Ages","Male","12","40060","13.5","false","(6.6 - 28.5)","6.6","28.5"
"27001","Aitkin","2015-2019","Mesothelioma","All Ages","Female","1","39111","1.2 (UR)","true","(0.0 - 14.1)","0","14.1"
"27001","Aitkin","2005-2009","Acute myeloid leukemia","All Ages","Male","5","41510","6.3 (UR)","true","(2.0 - 18.7)","2","18.7"
"27001","Aitkin","2005-2009","Melanoma","All Ages","Male","14","41510","20.9","false","(10.7 - 38.6)","10.7","38.6"
"27001","Aitkin","2015-2019","Chronic lymphocytic leukemia","All Ages","Female","3","39111","3.1 (UR)","true","(0.6 - 16.0)","0.6","16"
"27001","Aitkin","2010-2014","Brain and other nervous system","All Ages","Female","5","39519","8.5 (UR)","true","(1.8 - 25.8)","1.8","25.8"
"27001","Aitkin","2010-2014","Pancreas","All Ages","Male","16","40618","18.1","false","(10.1 - 33.7)","10.1","33.7"
"27001","Aitkin","2015-2019","Oral and pharyngeal","All Ages","Female","7","39111","7.5 (UR)","true","(3.0 - 21.3)","3","21.3"
"27001","Aitkin","2010-2014","Melanoma","All Ages","Male","14","40618","26.3","false","(13.0 - 48.3)","13","48.3"
"27001","Aitkin","2015-2019","Larynx","All Ages","Male","4","40060","5.6 (UR)","true","(1.3 - 19.6)","1.3","19.6"
"27001","Aitkin","2010-2014","Breast","All Ages","Female","79","39519","106.5","false","(81.8 - 138.2)","81.8","138.2"
"27001","Aitkin","2005-2009","All cancer types combined","All Ages","Male","408","41510","566.5","false","(509.0 - 629.9)","509","629.9"
"27001","Aitkin","2015-2019","Leukemia","All Ages","Female","7","39111","11.5 (UR)","true","(3.2 - 30.3)","3.2","30.3"
"27001","Aitkin","2005-2009","Esophagus","All Ages","Female","0","40080","null (UR)","true"," ","null","null"
"27001","Aitkin","2005-2009","Kidney","All Ages","Female","3","40080","3.4 (UR)","true","(0.7 - 15.3)","0.7","15.3"
"27001","Aitkin","2015-2019","Esophagus","All Ages","Female","1","39111","1.4 (UR)","true","(0.0 - 14.5)","0","14.5"
"27001","Aitkin","2005-2009","Non-Hodgkin lymphoma","All Ages","Male","13","41510","22.8","false","(11.1 - 42.7)","11.1","42.7"
"27001","Aitkin","2010-2014","All cancer types combined","All Ages","Female","290","39519","394.1","false","(344.1 - 450.9)","344.1","450.9"
"27001","Aitkin","2015-2019","Bladder","All Ages","Female","5","39111","5.3 (UR)","true","(1.7 - 18.6)","1.7","18.6"
"27001","Aitkin","2010-2014","Mesothelioma","All Ages","Male","5","40618","6.0 (UR)","true","(1.9 - 19.0)","1.9","19"
"27001","Aitkin","2005-2009","Melanoma","All Ages","Female","10","40080","13.7 (UR)","true","(5.9 - 29.6)","5.9","29.6"
"27001","Aitkin","2005-2009","Non-Hodgkin lymphoma","All Ages","Female","18","40080","29.5","false","(16.0 - 51.0)","16","51"
"27001","Aitkin","2015-2019","All cancer types combined","All Ages","Female","293","39111","388.8","false","(337.3 - 447.5)","337.3","447.5"
"27001","Aitkin","2005-2009","Leukemia","All Ages","Female","13","40080","27.2","false","(12.4 - 51.5)","12.4","51.5"
"27001","Aitkin","2015-2019","All cancer types combined","All Ages","Male","436","40060","509.1","false","(456.3 - 568.2)","456.3","568.2"
"27001","Aitkin","2005-2009","Bladder","All Ages","Female","10","40080","12.7 (UR)","true","(5.9 - 27.3)","5.9","27.3"
"27001","Aitkin","2010-2014","Oral and pharyngeal","All Ages","Male","19","40618","21.3","false","(12.7 - 37.2)","12.7","37.2"
"27001","Aitkin","2015-2019","Larynx","All Ages","Female","1","39111","0.9 (UR)","true","(0.0 - 13.6)","0","13.6"
"27001","Aitkin","2010-2014","Chronic lymphocytic leukemia","All Ages","Female","6","39519","6.7 (UR)","true","(2.4 - 20.0)","2.4","20"
"27001","Aitkin","2005-2009","Bladder","All Ages","Male","32","41510","44.1","false","(29.9 - 64.7)","29.9","64.7"
"27001","Aitkin","2005-2009","Breast","All Ages","Female","98","40080","136.1","false","(108.8 - 169.9)","108.8","169.9"
"27001","Aitkin","2015-2019","Melanoma","All Ages","Male","13","40060","13.8","false","(7.3 - 28.4)","7.3","28.4"
"27001","Aitkin","2005-2009","Esophagus","All Ages","Male","10","41510","15.8 (UR)","true","(7.1 - 32.1)","7.1","32.1"
"27001","Aitkin","2010-2014","All cancer types combined","All Ages","Male","374","40618","481.9","false","(428.7 - 541.4)","428.7","541.4"
