indicator,year,location,ageGroup,ebllDescription,pctEbll,fips,numTested,numEbll,denominator,pctTested,unstable,
"Test year (annual method)","2001","Minnesota","<3 years",">10 mcg/dL (historic reference level)","1.8","27000","32641","580","200282","16.3","false"
"Test year (annual method)","2001","Minnesota","3-<6 years",">10 mcg/dL (historic reference level)","3.0","27000","14455","436","200373","7.2","false"
"Test year (annual method)","2001","Minnesota","<6 years",">10 mcg/dL (historic reference level)","2.2","27000","47096","1016","400655","11.8","false"
"Test year (annual method)","2001","Minnesota","<3 years",">15 mcg/dL","0.8","27000","32641","255","200282","16.3","false"
"Test year (annual method)","2001","Minnesota","3-<6 years",">15 mcg/dL","1.1","27000","14455","162","200373","7.2","false"
"Test year (annual method)","2001","Minnesota","<6 years",">15 mcg/dL","0.9","27000","47096","417","400655","11.8","false"
"Test year (annual method)","2001","Minnesota","<3 years","<5 mcg/dL (unelevated)","81.1","27000","32641","26457","200282","16.3","false"
"Test year (annual method)","2001","Minnesota","3-<6 years","<5 mcg/dL (unelevated)","75.5","27000","14455","10909","200373","7.2","false"
"Test year (annual method)","2001","Minnesota","<6 years","<5 mcg/dL (unelevated)","79.3","27000","47096","37366","400655","11.8","false"
"Test year (annual method)","2001","Minnesota","<3 years","5-9 mcg/dL","4.1","27000","32641","1342","200282","16.3","false"
"Test year (annual method)","2001","Minnesota","3-<6 years","5-9 mcg/dL","6.5","27000","14455","933","200373","7.2","false"
"Test year (annual method)","2001","Minnesota","<6 years","5-9 mcg/dL","4.8","27000","47096","2275","400655","11.8","false"
"Test year (annual method)","2001","Minnesota","<3 years","10-14 mcg/dL","1.0","27000","32641","325","200282","16.3","false"
"Test year (annual method)","2001","Minnesota","3-<6 years","10-14 mcg/dL","1.9","27000","14455","274","200373","7.2","false"
"Test year (annual method)","2001","Minnesota","<6 years","10-14 mcg/dL","1.3","27000","47096","599","400655","11.8","false"
"Test year (annual method)","2001","Minnesota","<3 years","15-19 mcg/dL","0.4","27000","32641","126","200282","16.3","false"
"Test year (annual method)","2001","Minnesota","3-<6 years","15-19 mcg/dL","0.6","27000","14455","83","200373","7.2","false"
"Test year (annual method)","2001","Minnesota","<6 years","15-19 mcg/dL","0.4","27000","47096","209","400655","11.8","false"
"Test year (annual method)","2001","Minnesota","<3 years","20-24 mcg/dL","0.2","27000","32641","63","200282","16.3","false"
"Test year (annual method)","2001","Minnesota","3-<6 years","20-24 mcg/dL","0.3","27000","14455","37","200373","7.2","false"
"Test year (annual method)","2001","Minnesota","<6 years","20-24 mcg/dL","0.2","27000","47096","100","400655","11.8","false"
"Test year (annual method)","2001","Minnesota","<3 years","25-44 mcg/dL","0.2","27000","32641","55","200282","16.3","false"
"Test year (annual method)","2001","Minnesota","3-<6 years","25-44 mcg/dL","0.3","27000","14455","37","200373","7.2","false"
"Test year (annual method)","2001","Minnesota","<6 years","25-44 mcg/dL","0.2","27000","47096","92","400655","11.8","false"
"Test year (annual method)","2001","Minnesota","<3 years","45-69 mcg/dL","0.0*","27000","32641","7","200282","16.3","true"
"Test year (annual method)","2001","Minnesota","3-<6 years","45-69 mcg/dL","0.0*","27000","14455","4","200373","7.2","true"
"Test year (annual method)","2001","Minnesota","<6 years","45-69 mcg/dL","0.0*","27000","47096","11","400655","11.8","true"
"Test year (annual method)","2001","Minnesota","<3 years",">70 mcg/dL","0.0*","27000","32641","4","200282","16.3","true"
"Test year (annual method)","2001","Minnesota","3-<6 years",">70 mcg/dL","0.0*","27000","14455","1","200373","7.2","true"
"Test year (annual method)","2001","Minnesota","<6 years",">70 mcg/dL","0.0*","27000","47096","5","400655","11.8","true"
"Test year (annual method)","2002","Minnesota","<3 years",">10 mcg/dL (historic reference level)","1.4","27000","37363","534","201034","18.6","false"
"Test year (annual method)","2002","Minnesota","3-<6 years",">10 mcg/dL (historic reference level)","1.8","27000","15759","283","199444","7.9","false"
"Test year (annual method)","2002","Minnesota","<6 years",">10 mcg/dL (historic reference level)","1.5","27000","53122","817","400478","13.3","false"
"Test year (annual method)","2002","Minnesota","<3 years",">15 mcg/dL","0.6","27000","37363","231","201034","18.6","false"
"Test year (annual method)","2002","Minnesota","3-<6 years",">15 mcg/dL","0.6","27000","15759","100","199444","7.9","false"
"Test year (annual method)","2002","Minnesota","<6 years",">15 mcg/dL","0.6","27000","53122","331","400478","13.3","false"
"Test year (annual method)","2002","Minnesota","<3 years","<5 mcg/dL (unelevated)","82.3","27000","37363","30754","201034","18.6","false"
"Test year (annual method)","2002","Minnesota","3-<6 years","<5 mcg/dL (unelevated)","79.1","27000","15759","12462","199444","7.9","false"
"Test year (annual method)","2002","Minnesota","<6 years","<5 mcg/dL (unelevated)","81.4","27000","53122","43216","400478","13.3","false"
"Test year (annual method)","2002","Minnesota","<3 years","5-9 mcg/dL","3.7","27000","37363","1383","201034","18.6","false"
"Test year (annual method)","2002","Minnesota","3-<6 years","5-9 mcg/dL","4.9","27000","15759","777","199444","7.9","false"
"Test year (annual method)","2002","Minnesota","<6 years","5-9 mcg/dL","4.1","27000","53122","2160","400478","13.3","false"
"Test year (annual method)","2002","Minnesota","<3 years","10-14 mcg/dL","0.8","27000","37363","303","201034","18.6","false"
"Test year (annual method)","2002","Minnesota","3-<6 years","10-14 mcg/dL","1.2","27000","15759","183","199444","7.9","false"
"Test year (annual method)","2002","Minnesota","<6 years","10-14 mcg/dL","0.9","27000","53122","486","400478","13.3","false"
"Test year (annual method)","2002","Minnesota","<3 years","15-19 mcg/dL","0.3","27000","37363","111","201034","18.6","false"
"Test year (annual method)","2002","Minnesota","3-<6 years","15-19 mcg/dL","0.2","27000","15759","29","199444","7.9","false"
"Test year (annual method)","2002","Minnesota","<6 years","15-19 mcg/dL","0.3","27000","53122","140","400478","13.3","false"
"Test year (annual method)","2002","Minnesota","<3 years","20-24 mcg/dL","0.1","27000","37363","45","201034","18.6","false"
"Test year (annual method)","2002","Minnesota","3-<6 years","20-24 mcg/dL","0.2","27000","15759","32","199444","7.9","false"
"Test year (annual method)","2002","Minnesota","<6 years","20-24 mcg/dL","0.1","27000","53122","77","400478","13.3","false"
"Test year (annual method)","2002","Minnesota","<3 years","25-44 mcg/dL","0.2","27000","37363","70","201034","18.6","false"
"Test year (annual method)","2002","Minnesota","3-<6 years","25-44 mcg/dL","0.2","27000","15759","32","199444","7.9","false"
"Test year (annual method)","2002","Minnesota","<6 years","25-44 mcg/dL","0.2","27000","53122","102","400478","13.3","false"
"Test year (annual method)","2002","Minnesota","<3 years","45-69 mcg/dL","0.0*","27000","37363","4","201034","18.6","true"
"Test year (annual method)","2002","Minnesota","3-<6 years","45-69 mcg/dL","0.0*","27000","15759","5","199444","7.9","true"
"Test year (annual method)","2002","Minnesota","<6 years","45-69 mcg/dL","0.0*","27000","53122","9","400478","13.3","true"
"Test year (annual method)","2002","Minnesota","<3 years",">70 mcg/dL","0.0*","27000","37363","1","201034","18.6","true"
"Test year (annual method)","2002","Minnesota","3-<6 years",">70 mcg/dL","0.0*","27000","15759","2","199444","7.9","true"
"Test year (annual method)","2002","Minnesota","<6 years",">70 mcg/dL","0.0*","27000","53122","3","400478","13.3","true"
"Test year (annual method)","2003","Minnesota","<3 years",">10 mcg/dL (historic reference level)","1.2","27000","45404","535","202694","22.4","false"
"Test year (annual method)","2003","Minnesota","3-<6 years",">10 mcg/dL (historic reference level)","1.4","27000","16411","231","199861","8.2","false"
"Test year (annual method)","2003","Minnesota","<6 years",">10 mcg/dL (historic reference level)","1.2","27000","61815","766","402555","15.4","false"
"Test year (annual method)","2003","Minnesota","<3 years",">15 mcg/dL","0.5","27000","45404","223","202694","22.4","false"
"Test year (annual method)","2003","Minnesota","3-<6 years",">15 mcg/dL","0.6","27000","16411","92","199861","8.2","false"
"Test year (annual method)","2003","Minnesota","<6 years",">15 mcg/dL","0.5","27000","61815","315","402555","15.4","false"
"Test year (annual method)","2003","Minnesota","<3 years","<5 mcg/dL (unelevated)","85.8","27000","45404","38960","202694","22.4","false"
"Test year (annual method)","2003","Minnesota","3-<6 years","<5 mcg/dL (unelevated)","83.2","27000","16411","13651","199861","8.2","false"
"Test year (annual method)","2003","Minnesota","<6 years","<5 mcg/dL (unelevated)","85.1","27000","61815","52611","402555","15.4","false"
"Test year (annual method)","2003","Minnesota","<3 years","5-9 mcg/dL","2.8","27000","45404","1264","202694","22.4","false"
"Test year (annual method)","2003","Minnesota","3-<6 years","5-9 mcg/dL","4.1","27000","16411","678","199861","8.2","false"
"Test year (annual method)","2003","Minnesota","<6 years","5-9 mcg/dL","3.1","27000","61815","1942","402555","15.4","false"
"Test year (annual method)","2003","Minnesota","<3 years","10-14 mcg/dL","0.7","27000","45404","312","202694","22.4","false"
"Test year (annual method)","2003","Minnesota","3-<6 years","10-14 mcg/dL","0.8","27000","16411","139","199861","8.2","false"
"Test year (annual method)","2003","Minnesota","<6 years","10-14 mcg/dL","0.7","27000","61815","451","402555","15.4","false"
"Test year (annual method)","2003","Minnesota","<3 years","15-19 mcg/dL","0.3","27000","45404","118","202694","22.4","false"
"Test year (annual method)","2003","Minnesota","3-<6 years","15-19 mcg/dL","0.2","27000","16411","41","199861","8.2","false"
"Test year (annual method)","2003","Minnesota","<6 years","15-19 mcg/dL","0.3","27000","61815","159","402555","15.4","false"
"Test year (annual method)","2003","Minnesota","<3 years","20-24 mcg/dL","0.1","27000","45404","44","202694","22.4","false"
"Test year (annual method)","2003","Minnesota","3-<6 years","20-24 mcg/dL","0.2","27000","16411","26","199861","8.2","false"
"Test year (annual method)","2003","Minnesota","<6 years","20-24 mcg/dL","0.1","27000","61815","70","402555","15.4","false"
"Test year (annual method)","2003","Minnesota","<3 years","25-44 mcg/dL","0.1","27000","45404","52","202694","22.4","false"
"Test year (annual method)","2003","Minnesota","3-<6 years","25-44 mcg/dL","0.1","27000","16411","21","199861","8.2","false"
"Test year (annual method)","2003","Minnesota","<6 years","25-44 mcg/dL","0.1","27000","61815","73","402555","15.4","false"
"Test year (annual method)","2003","Minnesota","<3 years","45-69 mcg/dL","0.0*","27000","45404","6","202694","22.4","true"
"Test year (annual method)","2003","Minnesota","3-<6 years","45-69 mcg/dL","0.0*","27000","16411","4","199861","8.2","true"
"Test year (annual method)","2003","Minnesota","<6 years","45-69 mcg/dL","0.0*","27000","61815","10","402555","15.4","true"
"Test year (annual method)","2003","Minnesota","<3 years",">70 mcg/dL","0.0*","27000","45404","3","202694","22.4","true"
"Test year (annual method)","2003","Minnesota","3-<6 years",">70 mcg/dL","0.0*","27000","16411","0","199861","8.2","true"
"Test year (annual method)","2003","Minnesota","<6 years",">70 mcg/dL","0.0*","27000","61815","3","402555","15.4","true"
"Test year (annual method)","2004","Minnesota","<3 years",">10 mcg/dL (historic reference level)","0.8","27000","54220","445","204917","26.5","false"
"Test year (annual method)","2004","Minnesota","3-<6 years",">10 mcg/dL (historic reference level)","1.1","27000","18056","196","202669","8.9","false"
"Test year (annual method)","2004","Minnesota","<6 years",">10 mcg/dL (historic reference level)","0.9","27000","72276","641","407586","17.7","false"
"Test year (annual method)","2004","Minnesota","<3 years",">15 mcg/dL","0.3","27000","54220","185","204917","26.5","false"
"Test year (annual method)","2004","Minnesota","3-<6 years",">15 mcg/dL","0.4","27000","18056","65","202669","8.9","false"
"Test year (annual method)","2004","Minnesota","<6 years",">15 mcg/dL","0.3","27000","72276","250","407586","17.7","false"
"Test year (annual method)","2004","Minnesota","<3 years","<5 mcg/dL (unelevated)","88.7","27000","54220","48096","204917","26.5","false"
"Test year (annual method)","2004","Minnesota","3-<6 years","<5 mcg/dL (unelevated)","85.4","27000","18056","15423","202669","8.9","false"
"Test year (annual method)","2004","Minnesota","<6 years","<5 mcg/dL (unelevated)","87.9","27000","72276","63519","407586","17.7","false"
"Test year (annual method)","2004","Minnesota","<3 years","5-9 mcg/dL","2.3","27000","54220","1230","204917","26.5","false"
"Test year (annual method)","2004","Minnesota","3-<6 years","5-9 mcg/dL","4.0","27000","18056","720","202669","8.9","false"
"Test year (annual method)","2004","Minnesota","<6 years","5-9 mcg/dL","2.7","27000","72276","1950","407586","17.7","false"
"Test year (annual method)","2004","Minnesota","<3 years","10-14 mcg/dL","0.5","27000","54220","260","204917","26.5","false"
"Test year (annual method)","2004","Minnesota","3-<6 years","10-14 mcg/dL","0.7","27000","18056","131","202669","8.9","false"
"Test year (annual method)","2004","Minnesota","<6 years","10-14 mcg/dL","0.5","27000","72276","391","407586","17.7","false"
"Test year (annual method)","2004","Minnesota","<3 years","15-19 mcg/dL","0.2","27000","54220","94","204917","26.5","false"
"Test year (annual method)","2004","Minnesota","3-<6 years","15-19 mcg/dL","0.2","27000","18056","32","202669","8.9","false"
"Test year (annual method)","2004","Minnesota","<6 years","15-19 mcg/dL","0.2","27000","72276","126","407586","17.7","false"
"Test year (annual method)","2004","Minnesota","<3 years","20-24 mcg/dL","0.1","27000","54220","39","204917","26.5","false"
"Test year (annual method)","2004","Minnesota","3-<6 years","20-24 mcg/dL","0.1*","27000","18056","14","202669","8.9","true"
"Test year (annual method)","2004","Minnesota","<6 years","20-24 mcg/dL","0.1","27000","72276","53","407586","17.7","false"
"Test year (annual method)","2004","Minnesota","<3 years","25-44 mcg/dL","0.1","27000","54220","40","204917","26.5","false"
"Test year (annual method)","2004","Minnesota","3-<6 years","25-44 mcg/dL","0.1*","27000","18056","18","202669","8.9","true"
"Test year (annual method)","2004","Minnesota","<6 years","25-44 mcg/dL","0.1","27000","72276","58","407586","17.7","false"
"Test year (annual method)","2004","Minnesota","<3 years","45-69 mcg/dL","0.0*","27000","54220","8","204917","26.5","true"
"Test year (annual method)","2004","Minnesota","3-<6 years","45-69 mcg/dL","0.0*","27000","18056","1","202669","8.9","true"
"Test year (annual method)","2004","Minnesota","<6 years","45-69 mcg/dL","0.0*","27000","72276","9","407586","17.7","true"
"Test year (annual method)","2004","Minnesota","<3 years",">70 mcg/dL","0.0*","27000","54220","4","204917","26.5","true"
"Test year (annual method)","2004","Minnesota","3-<6 years",">70 mcg/dL","0.0*","27000","18056","0","202669","8.9","true"
"Test year (annual method)","2004","Minnesota","<6 years",">70 mcg/dL","0.0*","27000","72276","4","407586","17.7","true"
"Test year (annual method)","2005","Minnesota","<3 years",">10 mcg/dL (historic reference level)","0.7","27000","62583","444","207767","30.1","false"
"Test year (annual method)","2005","Minnesota","3-<6 years",">10 mcg/dL (historic reference level)","1.2","27000","16307","190","204019","8","false"
"Test year (annual method)","2005","Minnesota","<6 years",">10 mcg/dL (historic reference level)","0.8","27000","78890","634","411786","19.2","false"
"Test year (annual method)","2005","Minnesota","<3 years",">15 mcg/dL","0.3","27000","62583","198","207767","30.1","false"
"Test year (annual method)","2005","Minnesota","3-<6 years",">15 mcg/dL","0.4","27000","16307","66","204019","8","false"
"Test year (annual method)","2005","Minnesota","<6 years",">15 mcg/dL","0.3","27000","78890","264","411786","19.2","false"
"Test year (annual method)","2005","Minnesota","<3 years","<5 mcg/dL (unelevated)","89.4","27000","62583","55979","207767","30.1","false"
"Test year (annual method)","2005","Minnesota","3-<6 years","<5 mcg/dL (unelevated)","85.7","27000","16307","13974","204019","8","false"
"Test year (annual method)","2005","Minnesota","<6 years","<5 mcg/dL (unelevated)","88.7","27000","78890","69953","411786","19.2","false"
"Test year (annual method)","2005","Minnesota","<3 years","5-9 mcg/dL","1.9","27000","62583","1172","207767","30.1","false"
"Test year (annual method)","2005","Minnesota","3-<6 years","5-9 mcg/dL","3.4","27000","16307","547","204019","8","false"
"Test year (annual method)","2005","Minnesota","<6 years","5-9 mcg/dL","2.2","27000","78890","1719","411786","19.2","false"
"Test year (annual method)","2005","Minnesota","<3 years","10-14 mcg/dL","0.4","27000","62583","246","207767","30.1","false"
"Test year (annual method)","2005","Minnesota","3-<6 years","10-14 mcg/dL","0.8","27000","16307","124","204019","8","false"
"Test year (annual method)","2005","Minnesota","<6 years","10-14 mcg/dL","0.5","27000","78890","370","411786","19.2","false"
"Test year (annual method)","2005","Minnesota","<3 years","15-19 mcg/dL","0.2","27000","62583","103","207767","30.1","false"
"Test year (annual method)","2005","Minnesota","3-<6 years","15-19 mcg/dL","0.2","27000","16307","29","204019","8","false"
"Test year (annual method)","2005","Minnesota","<6 years","15-19 mcg/dL","0.2","27000","78890","132","411786","19.2","false"
"Test year (annual method)","2005","Minnesota","<3 years","20-24 mcg/dL","0.1","27000","62583","42","207767","30.1","false"
"Test year (annual method)","2005","Minnesota","3-<6 years","20-24 mcg/dL","0.1*","27000","16307","17","204019","8","true"
"Test year (annual method)","2005","Minnesota","<6 years","20-24 mcg/dL","0.1","27000","78890","59","411786","19.2","false"
"Test year (annual method)","2005","Minnesota","<3 years","25-44 mcg/dL","0.1","27000","62583","48","207767","30.1","false"
"Test year (annual method)","2005","Minnesota","3-<6 years","25-44 mcg/dL","0.1*","27000","16307","19","204019","8","true"
"Test year (annual method)","2005","Minnesota","<6 years","25-44 mcg/dL","0.1","27000","78890","67","411786","19.2","false"
"Test year (annual method)","2005","Minnesota","<3 years","45-69 mcg/dL","0.0*","27000","62583","4","207767","30.1","true"
"Test year (annual method)","2005","Minnesota","3-<6 years","45-69 mcg/dL","0.0*","27000","16307","1","204019","8","true"
"Test year (annual method)","2005","Minnesota","<6 years","45-69 mcg/dL","0.0*","27000","78890","5","411786","19.2","true"
"Test year (annual method)","2005","Minnesota","<3 years",">70 mcg/dL","0.0*","27000","62583","1","207767","30.1","true"
"Test year (annual method)","2005","Minnesota","3-<6 years",">70 mcg/dL","0.0*","27000","16307","0","204019","8","true"
"Test year (annual method)","2005","Minnesota","<6 years",">70 mcg/dL","0.0*","27000","78890","1","411786","19.2","true"
"Test year (annual method)","2006","Minnesota","<3 years",">10 mcg/dL (historic reference level)","0.6","27000","69524","397","209919","33.1","false"
"Test year (annual method)","2006","Minnesota","3-<6 years",">10 mcg/dL (historic reference level)","1.1","27000","16244","178","206981","7.8","false"
"Test year (annual method)","2006","Minnesota","<6 years",">10 mcg/dL (historic reference level)","0.7","27000","85768","575","416900","20.6","false"
"Test year (annual method)","2006","Minnesota","<3 years",">15 mcg/dL","0.2","27000","69524","172","209919","33.1","false"
"Test year (annual method)","2006","Minnesota","3-<6 years",">15 mcg/dL","0.3","27000","16244","56","206981","7.8","false"
"Test year (annual method)","2006","Minnesota","<6 years",">15 mcg/dL","0.3","27000","85768","228","416900","20.6","false"
"Test year (annual method)","2006","Minnesota","<3 years","<5 mcg/dL (unelevated)","91.8","27000","69524","63825","209919","33.1","false"
"Test year (annual method)","2006","Minnesota","3-<6 years","<5 mcg/dL (unelevated)","88.5","27000","16244","14370","206981","7.8","false"
"Test year (annual method)","2006","Minnesota","<6 years","<5 mcg/dL (unelevated)","91.2","27000","85768","78195","416900","20.6","false"
"Test year (annual method)","2006","Minnesota","<3 years","5-9 mcg/dL","1.5","27000","69524","1044","209919","33.1","false"
"Test year (annual method)","2006","Minnesota","3-<6 years","5-9 mcg/dL","2.8","27000","16244","449","206981","7.8","false"
"Test year (annual method)","2006","Minnesota","<6 years","5-9 mcg/dL","1.7","27000","85768","1493","416900","20.6","false"
"Test year (annual method)","2006","Minnesota","<3 years","10-14 mcg/dL","0.3","27000","69524","225","209919","33.1","false"
"Test year (annual method)","2006","Minnesota","3-<6 years","10-14 mcg/dL","0.8","27000","16244","122","206981","7.8","false"
"Test year (annual method)","2006","Minnesota","<6 years","10-14 mcg/dL","0.4","27000","85768","347","416900","20.6","false"
"Test year (annual method)","2006","Minnesota","<3 years","15-19 mcg/dL","0.1","27000","69524","93","209919","33.1","false"
"Test year (annual method)","2006","Minnesota","3-<6 years","15-19 mcg/dL","0.2","27000","16244","29","206981","7.8","false"
"Test year (annual method)","2006","Minnesota","<6 years","15-19 mcg/dL","0.1","27000","85768","122","416900","20.6","false"
"Test year (annual method)","2006","Minnesota","<3 years","20-24 mcg/dL","0.1","27000","69524","42","209919","33.1","false"
"Test year (annual method)","2006","Minnesota","3-<6 years","20-24 mcg/dL","0.1*","27000","16244","17","206981","7.8","true"
"Test year (annual method)","2006","Minnesota","<6 years","20-24 mcg/dL","0.1","27000","85768","59","416900","20.6","false"
"Test year (annual method)","2006","Minnesota","<3 years","25-44 mcg/dL","0.0","27000","69524","32","209919","33.1","false"
"Test year (annual method)","2006","Minnesota","3-<6 years","25-44 mcg/dL","0.0*","27000","16244","7","206981","7.8","true"
"Test year (annual method)","2006","Minnesota","<6 years","25-44 mcg/dL","0.0","27000","85768","39","416900","20.6","false"
"Test year (annual method)","2006","Minnesota","<3 years","45-69 mcg/dL","0.0*","27000","69524","4","209919","33.1","true"
"Test year (annual method)","2006","Minnesota","3-<6 years","45-69 mcg/dL","0.0*","27000","16244","2","206981","7.8","true"
"Test year (annual method)","2006","Minnesota","<6 years","45-69 mcg/dL","0.0*","27000","85768","6","416900","20.6","true"
"Test year (annual method)","2006","Minnesota","<3 years",">70 mcg/dL","0.0*","27000","69524","1","209919","33.1","true"
"Test year (annual method)","2006","Minnesota","3-<6 years",">70 mcg/dL","0.0*","27000","16244","1","206981","7.8","true"
"Test year (annual method)","2006","Minnesota","<6 years",">70 mcg/dL","0.0*","27000","85768","2","416900","20.6","true"
"Test year (annual method)","2007","Minnesota","<3 years",">10 mcg/dL (historic reference level)","0.5","27000","77225","354","212725","36.3","false"
"Test year (annual method)","2007","Minnesota","3-<6 years",">10 mcg/dL (historic reference level)","0.9","27000","16229","146","209624","7.7","false"
"Test year (annual method)","2007","Minnesota","<6 years",">10 mcg/dL (historic reference level)","0.5","27000","93454","500","422349","22.1","false"
"Test year (annual method)","2007","Minnesota","<3 years",">15 mcg/dL","0.2","27000","77225","149","212725","36.3","false"
"Test year (annual method)","2007","Minnesota","3-<6 years",">15 mcg/dL","0.3","27000","16229","51","209624","7.7","false"
"Test year (annual method)","2007","Minnesota","<6 years",">15 mcg/dL","0.2","27000","93454","200","422349","22.1","false"
"Test year (annual method)","2007","Minnesota","<3 years","<5 mcg/dL (unelevated)","93.4","27000","77225","72122","212725","36.3","false"
"Test year (annual method)","2007","Minnesota","3-<6 years","<5 mcg/dL (unelevated)","91.3","27000","16229","14817","209624","7.7","false"
"Test year (annual method)","2007","Minnesota","<6 years","<5 mcg/dL (unelevated)","93.0","27000","93454","86939","422349","22.1","false"
"Test year (annual method)","2007","Minnesota","<3 years","5-9 mcg/dL","1.2","27000","77225","927","212725","36.3","false"
"Test year (annual method)","2007","Minnesota","3-<6 years","5-9 mcg/dL","2.0","27000","16229","331","209624","7.7","false"
"Test year (annual method)","2007","Minnesota","<6 years","5-9 mcg/dL","1.3","27000","93454","1258","422349","22.1","false"
"Test year (annual method)","2007","Minnesota","<3 years","10-14 mcg/dL","0.3","27000","77225","205","212725","36.3","false"
"Test year (annual method)","2007","Minnesota","3-<6 years","10-14 mcg/dL","0.6","27000","16229","95","209624","7.7","false"
"Test year (annual method)","2007","Minnesota","<6 years","10-14 mcg/dL","0.3","27000","93454","300","422349","22.1","false"
"Test year (annual method)","2007","Minnesota","<3 years","15-19 mcg/dL","0.1","27000","77225","72","212725","36.3","false"
"Test year (annual method)","2007","Minnesota","3-<6 years","15-19 mcg/dL","0.2","27000","16229","31","209624","7.7","false"
"Test year (annual method)","2007","Minnesota","<6 years","15-19 mcg/dL","0.1","27000","93454","103","422349","22.1","false"
"Test year (annual method)","2007","Minnesota","<3 years","20-24 mcg/dL","0.0","27000","77225","36","212725","36.3","false"
"Test year (annual method)","2007","Minnesota","3-<6 years","20-24 mcg/dL","0.0*","27000","16229","5","209624","7.7","true"
"Test year (annual method)","2007","Minnesota","<6 years","20-24 mcg/dL","0.0","27000","93454","41","422349","22.1","false"
"Test year (annual method)","2007","Minnesota","<3 years","25-44 mcg/dL","0.0","27000","77225","31","212725","36.3","false"
"Test year (annual method)","2007","Minnesota","3-<6 years","25-44 mcg/dL","0.1*","27000","16229","13","209624","7.7","true"
"Test year (annual method)","2007","Minnesota","<6 years","25-44 mcg/dL","0.0","27000","93454","44","422349","22.1","false"
"Test year (annual method)","2007","Minnesota","<3 years","45-69 mcg/dL","0.0*","27000","77225","8","212725","36.3","true"
